type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smo+Àù,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,52072662,0,110,0,0,52.2561,384,[110 96 6 0 0 0 0 0 0 0 0 0 -19 -1 -19 -1 -19 -2 -18 -2 -19 -3 -18 -3 -18 -3 -18 -3 -18 -4 -18 -4 -17 -5 -18 -5 -17 -5 -17 -6 -17 -5 -17 -5 -16 -5 -16 -5 -16 -5 -16 -5 -16 -4 -16 -5 -15 -5 -15 -5 -15 -5 -15 -5 0 0 -15 -4 -15 -3 -14 -3 -15 -3 -14 -3 -15 -2 -15 -2 -15 -2 -15 -1 -15 -2 -15 -1 -15 -1 -15 -1 -15 0 -15 0 -15 0 -15 0 -15 1 -14 1 -15 1 -15 2 -15 2 -15 1 -15 2 -15 2 -15 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-50,11,1,6,1,1,1,1,0,0,0,-96,1,6,1,53076020,0,110,0,0,53.2594,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 17 -7 16 -8 17 -8 16 -9 16 -9 15 -9 15 -9 15 -10 15 -10 14 -10 14 -11 14 -11 14 -11 13 -11 13 -11 13 -11 12 -10 12 -11 12 -10 12 -10 12 -11 12 -10 12 -10 12 -10 12 -10 11 0 0 -9 12 -9 12 -9 12 -9 12 -8 11 -8 12 -8 12 -8 12 -8 12 -7 12 -7 12 -7 12 -7 13 -7 13 -6 13 -6 13 -6 13 -5 13 -5 13 -5 13 -5 13 -5 13 -5 13 -5 13 -4 14 -4 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,54079127,0,110,0,0,54.2626,384,[110 96 6 0 0 0 0 0 0 0 0 0 7 -19 7 -19 8 -19 9 -18 9 -18 9 -17 9 -17 10 -17 10 -17 11 -16 11 -16 11 -15 11 -15 11 -15 11 -15 11 -15 11 -14 11 -14 10 -13 11 -14 10 -14 10 -14 10 -14 10 -13 10 -13 10 -13 0 0 9 -13 9 -14 9 -13 8 -14 8 -13 7 -14 7 -13 7 -14 7 -14 7 -14 7 -14 7 -14 6 -14 6 -15 6 -14 5 -15 6 -15 5 -15 4 -15 4 -16 4 -16 4 -16 4 -16 4 -16 4 -16 3 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-50,11,1,6,1,1,1,1,0,0,0,-96,1,6,1,55075220,0,110,0,0,55.2586,384,[110 96 6 0 0 0 0 0 0 0 0 0 -19 -4 -19 -4 -19 -5 -19 -6 -18 -6 -18 -7 -17 -7 -18 -7 -17 -8 -17 -8 -17 -8 -16 -8 -16 -9 -16 -9 -15 -8 -16 -9 -15 -8 -15 -8 -15 -8 -14 -8 -15 -8 -14 -8 -14 -8 -14 -7 -14 -8 -14 -7 0 0 -14 -7 -14 -7 -14 -6 -14 -6 -14 -6 -14 -5 -14 -5 -14 -5 -14 -5 -15 -4 -14 -4 -15 -4 -15 -4 -14 -3 -15 -3 -15 -3 -15 -3 -14 -3 -15 -2 -15 -2 -15 -2 -15 -2 -15 -1 -15 -1 -15 -2 -15 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-50,11,1,6,1,1,1,1,0,0,0,-96,1,6,1,56074971,0,110,0,0,56.2584,384,[110 96 6 0 0 0 0 0 0 0 0 0 6 19 5 19 5 20 4 19 3 20 3 19 3 19 2 19 2 20 1 20 0 19 0 19 -1 19 -1 18 0 18 0 19 0 17 0 18 0 17 0 18 0 17 0 17 -1 17 0 16 -1 16 0 16 0 0 0 16 1 17 1 15 2 16 1 15 2 15 2 15 2 15 3 15 3 16 3 15 3 15 3 15 4 14 5 15 5 14 5 15 5 14 5 14 6 15 5 14 6 14 6 15 6 15 6 14 7 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,57078380,0,110,0,0,57.2618,384,[110 96 6 0 0 0 0 0 0 0 0 0 -20 6 -20 5 -20 5 -21 4 -20 3 -20 3 -20 3 -20 2 -20 2 -20 1 -20 0 -20 0 -20 0 -20 0 -20 0 -19 0 -19 0 -18 0 -18 0 -18 0 -18 -1 -18 0 -17 0 -17 0 -18 0 -17 0 0 0 -17 0 -17 1 -17 1 -16 1 -16 1 -16 1 -16 2 -16 2 -16 2 -16 2 -16 3 -16 3 -16 3 -16 4 -16 4 -16 4 -15 5 -15 5 -15 5 -15 5 -15 5 -16 6 -15 6 -15 6 -15 6 -15 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,58077393,0,110,0,0,58.2608,384,[110 96 6 0 0 0 0 0 0 0 0 0 18 -2 18 -2 18 -1 18 -1 18 0 17 0 17 1 17 1 18 2 17 2 17 2 17 3 17 3 16 3 16 3 16 4 15 3 15 3 15 3 15 3 15 3 15 3 15 3 14 3 14 3 14 2 0 0 14 2 14 2 14 2 14 2 14 1 14 1 14 1 14 0 14 0 14 0 14 0 13 0 14 0 14 -1 14 -1 14 -1 14 -1 14 -2 14 -2 14 -2 14 -2 14 -3 14 -3 14 -3 14 -3 14 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,59086414,0,110,0,0,59.2698,384,[110 96 6 0 0 0 0 0 0 0 0 0 18 2 17 3 17 3 17 4 17 4 17 4 17 5 16 6 16 6 16 6 16 6 15 7 15 7 15 7 15 7 15 7 14 7 14 7 14 6 14 7 13 6 14 6 14 6 13 6 13 6 13 5 0 0 13 5 14 5 13 5 13 4 13 4 13 3 13 4 13 3 13 3 13 3 13 3 13 2 13 2 13 2 14 1 13 1 14 1 14 1 14 1 14 0 14 0 14 0 14 0 14 -1 14 -1 14 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,60080071,0,110,0,0,60.2635,384,[110 96 6 0 0 0 0 0 0 0 0 0 15 -11 15 -10 16 -10 16 -9 16 -9 16 -8 16 -8 16 -7 16 -7 17 -6 16 -6 17 -6 16 -6 16 -5 16 -5 16 -5 15 -5 15 -5 15 -5 15 -5 15 -5 15 -5 14 -5 14 -5 14 -5 14 -5 0 0 13 -5 14 -6 13 -5 13 -6 13 -6 13 -6 12 -6 12 -7 12 -7 12 -8 12 -8 12 -8 11 -8 11 -8 12 -8 11 -9 12 -9 11 -9 11 -9 11 -10 11 -10 11 -10 11 -10 10 -10 10 -10 10 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,61084406,0,110,0,0,61.2678,384,[110 96 6 0 0 0 0 0 0 0 0 0 3 -19 4 -18 5 -19 5 -18 5 -18 5 -17 6 -17 6 -17 7 -17 7 -17 7 -17 7 -16 7 -16 8 -16 7 -15 8 -16 7 -15 7 -15 7 -14 7 -15 7 -14 7 -15 6 -14 7 -14 6 -14 6 -14 0 0 5 -14 5 -14 5 -14 5 -14 4 -14 4 -14 4 -14 4 -14 3 -14 3 -14 2 -14 3 -14 2 -14 2 -14 2 -15 1 -15 2 -15 1 -14 0 -15 0 -15 0 -15 0 -15 0 -15 -1 -15 -1 -15 -1 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,62086098,0,110,0,0,62.2695,384,[110 96 6 0 0 0 0 0 0 0 0 0 -18 5 -18 4 -19 4 -19 3 -19 3 -18 2 -18 2 -19 2 -18 2 -18 1 -18 0 -18 0 -18 0 -18 -1 -17 0 -18 -1 -17 -1 -17 -1 -16 -1 -16 -1 -16 0 -16 0 -16 0 -16 -1 -16 -1 -15 0 0 0 -15 0 -15 0 -15 1 -15 1 -15 1 -15 1 -15 2 -15 2 -14 2 -15 2 -14 2 -14 2 -15 3 -14 3 -15 3 -14 3 -14 4 -14 4 -14 5 -14 5 -14 5 -14 5 -14 5 -14 5 -14 5 -14 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,63086344,0,110,0,0,63.2698,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 7 16 8 15 8 15 8 15 9 15 9 14 9 14 10 14 10 13 10 13 10 13 11 12 11 12 11 12 11 12 11 12 11 12 10 11 11 11 10 11 10 11 10 11 10 11 9 11 9 11 9 0 0 11 9 11 8 11 9 11 8 11 8 11 8 11 7 11 7 11 7 11 7 12 6 12 6 12 6 12 6 12 5 12 5 13 5 13 5 13 5 13 5 13 5 13 5 13 4 13 4 13 4 13 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,64085199,0,110,0,0,64.2686,384,[110 96 6 0 0 0 0 0 0 0 0 0 12 -14 12 -14 13 -13 14 -13 13 -12 14 -12 14 -11 14 -10 14 -10 14 -10 15 -10 14 -10 14 -9 14 -9 14 -9 14 -8 14 -9 13 -8 14 -8 14 -8 14 -8 13 -8 13 -8 13 -8 13 -8 13 -8 0 0 12 -8 12 -8 12 -9 11 -9 11 -9 11 -9 11 -9 11 -9 11 -9 10 -10 10 -10 10 -10 10 -10 10 -10 10 -10 9 -11 10 -11 9 -11 9 -11 9 -11 9 -12 9 -12 9 -12 8 -12 8 -12 8 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,65084097,0,110,0,0,65.2675,384,[110 96 6 0 0 0 0 0 0 0 0 0 7 -19 7 -19 8 -19 9 -18 9 -19 9 -18 9 -18 9 -17 10 -18 11 -17 11 -16 11 -16 12 -16 12 -15 11 -15 11 -15 11 -15 11 -15 11 -14 11 -14 10 -14 10 -14 10 -14 10 -14 10 -14 10 -14 0 0 9 -14 9 -14 9 -14 8 -14 8 -13 8 -14 7 -14 7 -14 7 -15 6 -15 6 -14 7 -14 6 -14 6 -15 6 -15 5 -15 5 -16 5 -15 4 -15 4 -16 4 -16 4 -16 4 -16 4 -16 4 -16 3 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,66085794,0,110,0,0,66.2692,384,[110 96 6 0 0 0 0 0 0 0 0 0 0 -20 1 -21 2 -20 3 -21 4 -20 4 -20 5 -20 5 -20 6 -20 5 -19 6 -19 6 -19 6 -19 7 -18 6 -18 7 -17 6 -18 6 -17 6 -17 7 -17 6 -17 6 -17 6 -16 6 -16 6 -16 5 -16 0 0 5 -16 5 -16 5 -16 4 -16 4 -16 4 -16 4 -16 3 -16 3 -16 2 -16 2 -16 2 -16 2 -16 1 -17 1 -16 1 -17 1 -16 0 -17 0 -16 0 -17 0 -17 0 -17 -1 -16 -1 -17 -1 -17 -1 -17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,67086934,0,110,0,0,67.2703,384,[110 96 6 0 0 0 0 0 0 0 0 0 -15 13 -15 13 -17 12 -17 12 -17 11 -17 11 -17 11 -17 10 -17 10 -18 9 -18 8 -18 8 -18 8 -18 7 -17 8 -18 7 -17 7 -17 7 -17 7 -16 7 -16 7 -16 7 -16 7 -16 6 -16 6 -15 7 0 0 -15 7 -15 7 -15 7 -15 8 -14 7 -14 8 -14 8 -14 8 -14 8 -14 9 -14 8 -13 8 -13 9 -13 9 -13 10 -12 9 -13 10 -12 10 -12 10 -12 10 -12 11 -12 11 -12 11 -12 11 -12 11 -11 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,68089431,0,110,0,0,68.2729,384,[110 96 6 0 0 0 0 0 0 0 0 0 -15 11 -15 10 -16 10 -16 9 -16 9 -16 8 -16 8 -16 8 -16 8 -17 7 -17 6 -17 6 -17 5 -16 5 -16 5 -17 5 -16 5 -16 5 -16 5 -16 5 -15 5 -15 5 -15 4 -15 4 -15 5 -15 5 0 0 -14 5 -14 5 -14 5 -14 6 -13 6 -14 6 -13 6 -13 6 -13 7 -13 7 -13 7 -13 7 -12 7 -12 7 -12 8 -12 8 -12 8 -12 8 -11 9 -11 9 -11 9 -12 9 -12 9 -11 9 -11 10 -11 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,69087814,0,110,0,0,69.2712,384,[110 96 6 0 0 0 0 0 0 0 0 0 -3 19 -4 19 -5 20 -5 19 -6 19 -6 18 -6 18 -7 18 -7 18 -8 18 -8 18 -9 17 -9 17 -9 17 -8 16 -8 17 -8 16 -8 17 -8 15 -8 16 -8 16 -7 15 -7 16 -7 15 -7 15 -7 14 0 0 -6 15 -6 15 -5 14 -5 15 -5 14 -5 15 -4 15 -4 15 -3 15 -3 16 -3 15 -3 15 -3 15 -3 15 -1 16 -1 15 -1 16 -1 15 -1 15 0 16 0 16 0 16 0 16 1 16 1 16 1 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,70102117,0,110,0,0,70.2856,384,[110 96 6 0 0 0 0 0 0 0 0 0 -18 5 -18 4 -18 4 -18 4 -19 3 -18 2 -19 2 -18 1 -18 2 -19 1 -18 0 -18 0 -18 -1 -18 0 -18 0 -17 0 -17 -1 -17 -1 -16 -1 -16 -1 -16 -1 -16 -1 -16 -1 -16 -1 -16 -1 -16 0 0 0 -15 0 -15 0 -15 0 -15 1 -15 1 -15 1 -15 1 -15 1 -14 2 -15 2 -15 2 -14 2 -14 3 -14 3 -14 3 -14 3 -14 4 -14 4 -14 4 -14 4 -14 4 -15 5 -14 5 -14 5 -14 5 -14 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,71093824,0,110,0,0,71.2773,384,[110 96 6 0 0 0 0 0 0 0 0 0 -15 -11 -15 -12 -14 -12 -14 -13 -14 -13 -13 -13 -13 -13 -12 -14 -12 -14 -12 -14 -12 -14 -11 -14 -11 -14 -11 -14 -11 -14 -10 -14 -10 -14 -10 -13 -10 -13 -10 -13 -10 -13 -10 -13 -10 -13 -10 -12 -10 -12 -10 -12 0 0 -10 -12 -10 -11 -10 -11 -11 -11 -10 -10 -11 -11 -10 -10 -11 -10 -11 -10 -11 -10 -12 -9 -12 -9 -12 -9 -12 -9 -12 -9 -12 -8 -12 -8 -13 -8 -13 -8 -13 -7 -13 -7 -13 -7 -13 -7 -14 -7 -14 -7 -14 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,72097483,0,110,0,0,72.281,384,[110 96 6 0 0 0 0 0 0 0 0 0 -14 11 -14 11 -15 11 -15 10 -15 10 -15 9 -15 9 -16 8 -16 8 -16 8 -16 8 -16 7 -16 7 -16 7 -15 7 -15 6 -15 6 -15 6 -15 6 -14 6 -15 6 -14 6 -14 6 -14 6 -14 6 -13 6 0 0 -13 7 -13 7 -13 7 -13 7 -12 7 -12 7 -12 7 -12 7 -11 8 -11 8 -11 8 -11 8 -11 9 -11 9 -11 9 -10 9 -10 9 -10 10 -10 10 -9 10 -10 10 -10 10 -9 11 -9 11 -9 11 -9 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,73093625,0,110,0,0,73.2771,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 9 -17 9 -17 8 -17 8 -17 7 -17 7 -17 6 -18 6 -17 5 -17 6 -17 5 -17 5 -17 5 -17 4 -17 4 -17 4 -17 3 -15 3 -16 3 -16 4 -16 3 -16 4 -15 4 -15 4 -15 4 -15 4 0 0 -14 4 -15 4 -15 5 -14 5 -14 5 -14 5 -14 5 -14 5 -13 6 -13 6 -13 6 -13 7 -13 7 -13 8 -12 7 -13 7 -12 7 -12 8 -12 8 -12 8 -12 8 -12 8 -11 9 -11 9 -11 9 -12 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,74101630,0,110,0,0,74.2851,384,[110 96 6 0 0 0 0 0 0 0 0 0 -12 -15 -11 -15 -11 -16 -10 -16 -10 -17 -10 -16 -9 -16 -9 -16 -9 -16 -8 -17 -8 -17 -8 -17 -7 -16 -7 -16 -7 -16 -7 -17 -7 -16 -7 -16 -6 -15 -7 -15 -7 -15 -7 -15 -7 -15 -6 -14 -7 -14 -7 -14 0 0 -7 -14 -7 -14 -7 -13 -8 -13 -7 -12 -8 -13 -8 -13 -9 -12 -8 -12 -10 -12 -9 -12 -9 -11 -9 -12 -10 -11 -10 -12 -10 -11 -10 -11 -10 -11 -11 -11 -11 -10 -11 -10 -11 -10 -12 -10 -12 -10 -12 -10 -12 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,75094730,0,110,0,0,75.2782,384,[110 96 6 0 0 0 0 0 0 0 0 0 -19 -9 -18 -9 -19 -10 -18 -11 -18 -11 -17 -11 -17 -11 -17 -12 -16 -13 -16 -12 -16 -13 -16 -13 -15 -13 -14 -13 -14 -13 -14 -13 -14 -13 -14 -13 -13 -12 -14 -12 -14 -12 -13 -12 -14 -12 -13 -12 -13 -12 -13 -12 0 0 -13 -11 -13 -11 -13 -10 -13 -10 -13 -10 -13 -10 -14 -9 -14 -10 -14 -9 -14 -9 -14 -8 -14 -8 -14 -8 -14 -8 -14 -8 -15 -7 -15 -7 -15 -7 -15 -7 -15 -6 -15 -6 -16 -7 -16 -6 -16 -6 -16 -6 -16 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,76099745,0,110,0,0,76.2832,384,[110 96 6 0 0 0 0 0 0 0 0 0 -19 0 -18 -1 -19 -1 -19 -2 -19 -3 -18 -3 -18 -3 -18 -4 -18 -4 -18 -4 -18 -4 -18 -5 -18 -5 -17 -5 -17 -5 -16 -5 -16 -5 -16 -5 -16 -5 -16 -5 -16 -5 -15 -5 -16 -5 -15 -5 -15 -5 -15 -4 0 0 -15 -4 -15 -4 -14 -3 -15 -4 -14 -3 -15 -3 -14 -3 -15 -2 -14 -2 -15 -2 -15 -2 -15 -1 -15 -1 -14 -1 -15 -1 -15 0 -15 0 -14 0 -15 0 -15 0 -15 1 -15 1 -15 1 -15 1 -15 2 -15 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,77101432,0,110,0,0,77.2849,384,[110 96 6 0 0 0 0 0 0 0 0 0 1 20 0 20 -1 20 -2 20 -2 20 -2 19 -3 19 -3 19 -4 19 -4 19 -5 19 -5 19 -6 18 -6 18 -5 17 -6 18 -5 17 -5 17 -6 17 -5 17 -5 17 -5 16 -5 16 -6 16 -5 16 -5 16 0 0 -4 15 -4 16 -4 15 -3 15 -3 15 -3 15 -2 15 -2 15 -2 15 -2 15 -2 15 -2 15 -1 15 -1 15 0 16 0 15 0 16 0 15 0 16 1 16 1 16 1 15 1 16 1 16 1 16 2 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,78096933,0,110,0,0,78.2804,384,[110 96 6 0 0 0 0 0 0 0 0 0 7 -17 8 -17 9 -16 9 -16 10 -16 9 -16 10 -15 10 -15 10 -14 11 -15 11 -14 11 -14 11 -14 11 -13 11 -13 11 -13 11 -13 11 -12 10 -12 10 -12 11 -12 10 -12 10 -12 10 -12 10 -12 9 -12 0 0 9 -12 9 -12 9 -12 8 -12 8 -12 8 -12 8 -12 8 -12 7 -12 7 -13 7 -13 7 -13 6 -13 6 -13 6 -13 5 -13 6 -14 5 -13 5 -14 5 -14 4 -15 4 -14 4 -14 4 -15 4 -14 4 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,79099963,0,110,0,0,79.2834,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 -18 4 -18 5 -18 6 -17 6 -18 6 -17 7 -17 7 -17 7 -17 7 -17 7 -16 8 -16 8 -16 8 -15 8 -15 8 -15 8 -15 8 -15 7 -14 8 -14 8 -14 7 -14 7 -14 7 -14 7 -14 6 -14 0 0 6 -14 6 -14 5 -14 5 -14 5 -14 5 -14 5 -14 5 -14 4 -14 4 -14 3 -14 3 -14 3 -14 3 -14 2 -15 2 -14 2 -15 2 -15 2 -15 1 -15 1 -15 1 -15 1 -15 0 -15 0 -15 0 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,80102066,0,110,0,0,80.2855,384,[110 96 6 0 0 0 0 0 0 0 0 0 17 10 16 11 16 11 15 12 15 12 15 12 14 13 14 13 14 14 13 13 13 14 13 14 12 14 12 14 12 14 11 14 11 14 11 13 11 13 11 13 11 13 11 13 11 13 10 12 11 12 10 12 0 0 11 11 11 12 11 11 11 11 11 11 11 10 11 10 11 10 12 10 12 9 12 9 12 9 12 9 13 9 12 9 13 8 13 8 13 8 14 8 14 7 14 8 13 7 14 7 14 7 14 7 14 6 0 0 0 0 0 0 0 0 0 0 ]
