type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smo+Àù,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-52,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,141162127,0,110,0,0,141.346,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 -18 5 -18 5 -18 6 -18 6 -18 6 -17 7 -17 7 -17 8 -16 8 -16 8 -16 8 -16 9 -15 9 -15 9 -15 9 -15 8 -14 8 -14 8 -14 8 -14 9 -14 8 -14 8 -14 8 -13 8 -13 7 -13 0 0 7 -13 7 -13 7 -13 6 -13 6 -13 6 -14 6 -13 6 -14 5 -14 5 -14 5 -14 5 -14 5 -14 4 -14 4 -14 4 -14 4 -14 3 -14 3 -14 3 -15 2 -15 2 -15 2 -15 2 -15 2 -15 2 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,142167150,0,110,0,0,142.351,384,[110 96 6 0 0 0 0 0 0 0 0 0 14 -11 15 -11 15 -10 15 -10 15 -9 15 -9 15 -8 16 -8 16 -8 16 -8 15 -7 16 -7 16 -7 16 -6 16 -6 15 -6 15 -6 15 -6 15 -6 15 -5 15 -5 15 -5 14 -6 14 -6 14 -6 14 -6 0 0 13 -6 13 -6 13 -6 12 -6 12 -6 13 -7 12 -7 12 -7 12 -7 12 -8 11 -8 11 -8 11 -8 11 -9 11 -8 11 -9 11 -9 11 -9 11 -9 11 -10 10 -10 11 -10 10 -10 10 -11 10 -11 10 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-50,11,1,5,1,1,1,1,0,0,0,-94,1,6,1,143181224,0,110,0,0,143.365,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 -19 3 -19 3 -19 4 -19 4 -18 5 -18 5 -18 5 -18 6 -18 6 -17 6 -17 7 -17 7 -17 7 -16 7 -16 7 -16 7 -16 7 -15 7 -15 7 -15 7 -15 6 -15 6 -14 6 -14 6 -15 6 -15 0 0 5 -14 5 -14 5 -14 4 -14 5 -14 4 -14 4 -14 3 -14 4 -15 3 -14 3 -14 3 -14 3 -14 2 -15 2 -14 2 -15 2 -15 1 -15 1 -15 0 -15 0 -15 0 -15 0 -15 0 -15 0 -15 0 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,144164426,0,110,0,0,144.348,384,[110 96 6 0 0 0 0 0 0 0 0 0 -10 17 -11 17 -12 17 -12 16 -13 16 -13 15 -13 15 -13 14 -14 14 -14 14 -14 14 -14 13 -14 13 -14 13 -14 13 -14 12 -14 12 -14 12 -14 11 -14 11 -14 11 -14 11 -13 11 -13 11 -13 11 -12 11 0 0 -12 11 -12 11 -12 11 -12 11 -11 11 -11 11 -11 11 -11 11 -11 12 -10 12 -10 12 -10 12 -10 12 -9 13 -9 13 -9 13 -8 13 -8 13 -8 13 -8 13 -8 13 -9 13 -8 14 -8 14 -8 14 -8 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-52,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,145164783,0,110,0,0,145.348,384,[110 96 6 0 0 0 0 0 0 0 0 0 -20 -7 -20 -7 -20 -8 -19 -8 -19 -9 -18 -9 -19 -10 -18 -10 -18 -11 -17 -12 -17 -11 -17 -12 -16 -12 -16 -12 -16 -11 -16 -11 -15 -11 -16 -11 -15 -11 -15 -11 -15 -11 -15 -11 -15 -11 -14 -10 -14 -10 -14 -10 0 0 -14 -9 -15 -9 -14 -8 -15 -9 -14 -8 -14 -8 -15 -8 -15 -8 -15 -7 -16 -7 -15 -6 -15 -6 -15 -6 -15 -6 -16 -5 -16 -5 -16 -5 -16 -5 -16 -4 -16 -4 -16 -4 -17 -4 -16 -4 -17 -4 -17 -4 -17 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,146171228,0,110,0,0,146.355,384,[110 96 6 0 0 0 0 0 0 0 0 0 12 -14 12 -14 13 -13 13 -13 14 -13 13 -12 14 -12 14 -11 14 -11 14 -10 15 -10 15 -10 15 -9 15 -9 14 -9 15 -9 14 -8 14 -9 14 -8 14 -8 14 -8 13 -8 13 -8 13 -8 13 -8 12 -8 0 0 12 -8 12 -9 12 -8 12 -9 11 -9 11 -9 11 -9 11 -9 11 -9 10 -10 10 -10 10 -10 10 -10 10 -10 10 -11 9 -11 10 -11 9 -11 9 -11 9 -12 9 -12 9 -12 9 -12 9 -12 8 -12 8 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-52,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,147169899,0,110,0,0,147.353,384,[110 96 6 0 0 0 0 0 0 0 0 0 -10 -19 -10 -18 -9 -20 -8 -20 -8 -20 -7 -19 -7 -19 -6 -19 -6 -19 -5 -20 -5 -20 -5 -20 -4 -19 -4 -19 -4 -19 -4 -19 -4 -19 -4 -18 -4 -18 -4 -18 -4 -18 -4 -18 -4 -17 -4 -17 -4 -17 -4 -17 0 0 -4 -16 -5 -16 -5 -16 -5 -16 -5 -15 -6 -15 -6 -15 -6 -15 -6 -15 -7 -15 -7 -15 -7 -15 -7 -15 -8 -14 -8 -15 -8 -14 -8 -14 -9 -14 -9 -14 -10 -14 -10 -14 -10 -14 -10 -14 -10 -14 -10 -14 -11 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,148169790,0,110,0,0,148.353,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 -20 -6 -20 -5 -20 -4 -20 -4 -20 -4 -20 -3 -20 -2 -20 -2 -20 -1 -20 -1 -20 -1 -20 0 -20 0 -19 0 -19 0 -19 0 -19 0 -18 0 -18 1 -18 0 -18 0 -18 0 -17 0 -17 0 -17 -1 -17 0 0 -1 -17 -1 -17 -1 -16 -2 -17 -2 -16 -2 -16 -2 -16 -3 -16 -3 -16 -4 -16 -4 -16 -4 -15 -4 -15 -4 -16 -5 -16 -5 -16 -5 -16 -6 -16 -6 -16 -6 -16 -6 -16 -6 -15 -7 -16 -7 -15 -7 -16 -7 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,149168521,0,110,0,0,149.352,384,[110 96 6 0 0 0 0 0 0 0 0 0 -15 10 -15 10 -16 9 -16 9 -17 8 -17 8 -16 8 -16 7 -17 7 -17 6 -17 6 -17 6 -17 5 -17 5 -17 5 -17 5 -16 5 -16 4 -16 5 -16 5 -15 5 -15 5 -15 4 -15 4 -15 4 -15 4 0 0 -14 5 -14 5 -14 6 -14 5 -13 5 -14 6 -13 6 -13 6 -13 7 -13 6 -13 6 -13 7 -13 7 -13 7 -12 8 -12 8 -12 8 -12 8 -11 9 -11 8 -12 9 -12 9 -12 9 -12 9 -12 10 -11 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,150170637,0,110,0,0,150.354,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 -20 -4 -20 -3 -20 -2 -20 -2 -21 -2 -20 -1 -21 -1 -20 0 -20 0 -20 1 -20 1 -20 2 -19 2 -19 1 -19 2 -19 2 -18 2 -18 2 -18 2 -18 2 -18 1 -18 1 -18 2 -17 1 -17 1 -17 0 0 1 -17 1 -17 0 -17 0 -17 0 -16 0 -16 0 -16 -1 -16 -1 -16 -1 -16 -2 -16 -2 -16 -2 -16 -3 -16 -3 -16 -3 -16 -3 -16 -4 -16 -4 -16 -5 -16 -5 -16 -5 -16 -4 -16 -5 -16 -5 -16 -5 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-52,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,151185815,0,110,0,0,151.369,384,[110 96 6 0 0 0 0 0 0 0 0 0 -19 -2 -19 -2 -19 -3 -19 -4 -19 -4 -18 -5 -18 -5 -17 -5 -17 -6 -17 -6 -17 -7 -17 -7 -17 -7 -17 -7 -16 -7 -16 -7 -16 -7 -16 -7 -15 -7 -15 -7 -15 -7 -15 -7 -15 -7 -15 -7 -15 -7 -15 -6 0 0 -14 -6 -15 -5 -14 -5 -15 -5 -14 -5 -14 -5 -15 -4 -14 -4 -14 -4 -15 -3 -14 -3 -15 -3 -15 -3 -14 -3 -15 -2 -15 -2 -15 -2 -15 -2 -14 -1 -15 -1 -15 -1 -15 -1 -15 -1 -15 -1 -15 -1 -15 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,152179379,0,110,0,0,152.363,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 -18 5 -17 6 -18 6 -17 7 -17 7 -17 8 -16 8 -17 8 -17 9 -16 8 -16 9 -15 9 -15 9 -15 9 -14 9 -14 8 -14 8 -14 8 -13 8 -14 8 -13 8 -14 7 -13 8 -13 8 -13 7 -13 0 0 6 -13 7 -13 6 -13 6 -13 6 -13 5 -13 5 -13 5 -14 4 -14 4 -14 4 -14 4 -14 3 -14 3 -14 3 -14 3 -14 3 -15 2 -14 2 -14 2 -15 1 -15 1 -15 1 -15 1 -15 1 -15 0 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-51,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,153175786,0,110,0,0,153.359,384,[110 96 6 0 0 0 0 0 0 0 0 0 18 -1 18 -1 18 0 18 1 18 1 18 2 17 2 17 2 17 3 17 3 17 3 17 3 16 4 16 4 16 4 16 5 15 4 15 4 15 4 15 5 15 4 15 4 14 4 14 4 14 4 14 3 0 0 14 3 14 3 14 3 14 3 13 2 14 2 14 2 13 1 14 2 13 1 14 1 14 1 14 1 14 1 14 0 14 0 14 0 14 -1 14 0 14 -1 14 -1 14 -1 14 -1 14 -2 14 -2 14 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-52,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,154176600,0,110,0,0,154.36,384,[110 96 6 0 0 0 0 0 0 0 0 0 -7 -20 -6 -20 -6 -21 -5 -20 -5 -21 -4 -20 -4 -20 -3 -20 -3 -21 -2 -20 -2 -20 -1 -20 -1 -20 -1 -19 -1 -19 -1 -20 -1 -19 -1 -19 -1 -18 -1 -18 -1 -18 -1 -18 -1 -18 0 -17 0 -18 -1 -18 0 0 -1 -17 -2 -17 -2 -16 -2 -17 -2 -16 -3 -16 -3 -16 -4 -16 -3 -16 -4 -16 -4 -16 -4 -16 -4 -16 -5 -16 -5 -16 -5 -16 -5 -16 -6 -16 -6 -15 -7 -15 -7 -15 -7 -15 -7 -16 -7 -15 -7 -16 -7 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-52,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,155183430,0,110,0,0,155.367,384,[110 96 6 0 0 0 0 0 0 0 0 0 8 -17 8 -16 9 -16 10 -15 10 -16 10 -15 11 -15 11 -14 12 -14 11 -14 11 -14 12 -13 12 -13 12 -13 12 -12 12 -12 11 -12 11 -12 11 -11 11 -11 11 -11 11 -11 11 -11 10 -11 10 -11 10 -11 0 0 9 -11 10 -11 9 -11 9 -12 8 -11 9 -11 8 -11 8 -12 8 -12 7 -12 7 -12 7 -12 7 -12 7 -13 7 -13 6 -13 7 -14 6 -13 6 -13 6 -14 5 -14 5 -14 5 -14 5 -14 5 -14 4 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,156178077,0,110,0,0,156.362,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 19 2 19 1 20 0 19 0 20 0 19 -1 19 -1 19 -2 19 -2 19 -3 19 -3 19 -4 18 -4 18 -3 18 -4 18 -3 17 -4 18 -4 17 -4 17 -4 17 -3 16 -3 17 -4 16 -3 16 -3 16 0 0 -2 16 -3 16 -2 15 -1 16 -1 15 -1 15 -1 15 -1 15 0 15 0 16 0 15 0 15 1 15 1 15 1 15 2 15 2 15 2 15 3 15 3 15 3 15 2 15 3 15 3 15 4 15 4 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,157181349,0,110,0,0,157.365,384,[110 96 6 0 0 0 0 0 0 0 0 0 11 -17 12 -17 12 -16 13 -16 13 -15 13 -15 13 -14 14 -14 15 -14 14 -13 14 -13 14 -13 15 -12 14 -12 15 -12 14 -11 15 -11 14 -11 14 -11 14 -10 14 -10 14 -11 13 -10 13 -11 13 -11 13 -11 0 0 12 -11 12 -10 12 -11 11 -11 11 -11 11 -11 11 -11 11 -11 10 -12 10 -12 10 -12 10 -12 9 -13 10 -13 9 -13 9 -13 9 -13 9 -13 9 -14 8 -14 9 -14 8 -14 8 -14 7 -15 7 -14 7 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,158178396,0,110,0,0,158.362,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 15 9 15 8 15 7 16 7 16 7 16 6 16 6 16 6 17 5 16 5 16 5 16 4 16 4 16 4 16 3 16 3 16 3 15 3 15 3 15 3 15 3 15 3 14 3 14 3 15 4 14 0 0 4 14 4 14 4 14 4 13 4 13 5 13 5 13 5 12 5 12 6 12 6 12 6 12 6 12 6 12 6 12 7 12 7 11 8 11 8 12 8 11 8 11 7 12 8 11 9 11 9 11 9 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,159179209,0,110,0,0,159.363,384,[110 96 6 0 0 0 0 0 0 0 0 0 18 -3 18 -2 18 -1 18 0 18 0 18 1 17 1 17 2 18 3 17 2 17 2 17 2 17 2 16 3 16 3 16 3 16 3 15 3 15 3 15 4 15 3 15 3 15 3 14 3 14 2 14 2 0 0 14 2 14 2 14 2 14 2 14 1 14 1 14 1 14 0 14 0 13 0 14 0 14 -1 13 -1 14 -1 14 -1 14 -2 14 -2 14 -2 14 -2 14 -2 14 -2 14 -2 14 -3 13 -4 14 -4 14 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,160181713,0,110,0,0,160.365,384,[110 96 6 0 0 0 0 0 0 0 0 0 -2 -19 -2 -19 -1 -19 0 -18 0 -19 0 -19 1 -18 1 -18 2 -18 2 -18 2 -18 3 -18 3 -18 3 -17 3 -17 3 -17 3 -16 3 -16 3 -16 3 -16 3 -16 3 -16 3 -15 3 -15 3 -15 3 -15 0 0 2 -15 2 -15 2 -15 1 -15 1 -14 1 -15 1 -15 0 -15 0 -15 0 -15 -1 -15 -1 -14 -1 -14 -1 -14 -1 -15 -1 -15 -1 -15 -2 -15 -2 -15 -3 -15 -3 -15 -3 -15 -3 -15 -3 -15 -4 -15 -4 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-52,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,161195759,0,110,0,0,161.379,384,[110 96 6 0 0 0 0 0 0 0 0 0 8 -17 8 -16 9 -16 10 -16 10 -16 10 -15 10 -15 10 -15 11 -14 11 -14 11 -14 11 -13 12 -13 12 -13 12 -13 11 -13 11 -12 11 -12 11 -12 11 -11 11 -12 11 -12 10 -12 10 -12 10 -11 10 -12 0 0 9 -12 9 -12 9 -11 8 -12 8 -11 8 -12 8 -12 8 -12 7 -12 7 -13 7 -13 7 -13 7 -13 6 -13 6 -13 6 -13 6 -14 5 -13 5 -14 5 -14 5 -14 5 -14 4 -14 4 -14 4 -14 4 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,162186811,0,110,0,0,162.37,384,[110 96 6 0 0 0 0 0 0 0 0 0 3 -20 4 -21 5 -20 5 -20 6 -19 6 -20 6 -19 7 -19 7 -19 7 -18 8 -18 8 -18 8 -17 8 -17 8 -17 8 -17 8 -16 7 -16 8 -16 8 -16 8 -16 7 -16 7 -16 7 -15 7 -16 6 -15 0 0 6 -15 6 -15 6 -16 5 -15 5 -15 5 -15 4 -15 4 -15 4 -16 3 -16 3 -16 3 -16 3 -16 2 -16 2 -16 2 -16 2 -16 1 -16 1 -16 0 -17 0 -17 0 -17 0 -16 0 -16 -1 -17 -1 -17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-52,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,163183913,0,110,0,0,163.367,384,[110 96 6 0 0 0 0 0 0 0 0 0 1 -21 1 -21 2 -21 3 -21 3 -20 4 -20 5 -20 5 -20 6 -20 6 -19 6 -19 6 -19 7 -18 7 -18 7 -18 7 -18 6 -17 7 -17 7 -17 7 -17 7 -16 7 -17 6 -16 6 -16 6 -16 5 -16 0 0 5 -16 5 -16 5 -16 4 -16 4 -16 4 -15 4 -16 4 -16 3 -16 3 -16 2 -16 2 -16 2 -16 2 -16 1 -16 1 -17 1 -16 1 -16 1 -16 0 -16 0 -17 0 -17 0 -17 0 -17 -1 -17 -1 -17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-52,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,164184549,0,110,0,0,164.368,384,[110 96 6 0 0 0 0 0 0 0 0 0 19 5 19 5 19 6 19 7 18 7 18 7 18 8 18 8 18 9 17 9 16 9 17 9 16 9 16 10 15 9 16 10 15 9 15 9 15 9 15 9 15 9 14 8 14 8 14 8 14 8 14 8 0 0 14 7 14 7 14 7 14 6 14 6 14 6 14 5 14 5 14 5 15 4 15 4 15 4 15 4 15 4 15 3 15 3 16 3 15 2 16 2 15 1 15 1 16 2 16 1 16 1 16 1 15 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,165192553,0,110,0,0,165.376,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 -9 16 -8 16 -8 17 -7 17 -7 16 -6 17 -5 17 -5 17 -5 17 -4 16 -4 17 -3 16 -3 16 -3 16 -3 16 -3 15 -3 15 -3 15 -3 15 -3 15 -2 15 -3 14 -3 14 -3 14 -3 14 -3 0 0 13 -3 14 -4 13 -4 13 -4 13 -4 13 -4 13 -5 13 -5 12 -5 12 -6 12 -6 12 -6 12 -6 12 -6 12 -7 11 -7 12 -7 12 -7 12 -7 12 -8 12 -8 11 -8 12 -8 11 -9 11 -8 11 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,166187525,0,110,0,0,166.371,384,[110 96 6 0 0 0 0 0 0 0 0 0 14 -12 14 -11 14 -11 15 -11 15 -10 15 -10 15 -9 15 -9 16 -9 16 -8 16 -7 16 -7 16 -7 15 -7 15 -7 15 -6 15 -6 15 -6 14 -6 15 -6 15 -6 14 -6 14 -6 13 -6 14 -6 13 -6 0 0 13 -6 13 -6 13 -6 12 -7 12 -6 12 -7 12 -6 12 -7 12 -7 11 -8 11 -8 11 -8 11 -8 11 -8 11 -9 11 -9 11 -9 11 -9 11 -9 10 -9 11 -10 11 -10 11 -10 10 -10 10 -10 10 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,167188191,0,110,0,0,167.372,384,[110 96 6 0 0 0 0 0 0 0 0 0 17 3 17 4 16 5 16 5 16 6 16 6 16 6 16 7 16 7 15 8 15 8 14 8 14 8 14 8 13 8 13 9 13 8 13 8 13 8 13 8 13 8 13 8 13 8 12 7 12 7 12 7 0 0 12 6 12 7 13 6 12 6 12 6 12 5 12 5 12 5 13 5 13 5 13 5 13 4 13 4 13 4 13 4 13 3 14 3 13 3 14 3 13 3 14 3 14 3 14 3 14 2 14 2 14 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,168191777,0,110,0,0,168.375,384,[110 96 6 0 0 0 0 0 0 0 0 0 -8 -20 -7 -20 -6 -20 -6 -20 -5 -20 -5 -20 -5 -20 -4 -20 -3 -20 -3 -20 -3 -20 -2 -20 -2 -19 -2 -20 -2 -19 -2 -19 -2 -19 -2 -18 -2 -18 -2 -18 -2 -18 -2 -18 -2 -17 -2 -17 -2 -17 -2 -17 0 0 -3 -17 -4 -17 -4 -16 -4 -16 -4 -15 -4 -16 -4 -16 -5 -16 -5 -16 -6 -15 -6 -15 -6 -15 -6 -15 -7 -15 -7 -15 -7 -15 -7 -14 -8 -14 -8 -14 -9 -14 -9 -14 -9 -14 -9 -14 -9 -13 -10 -14 -10 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,169191079,0,110,0,0,169.375,384,[110 96 6 0 0 0 0 0 0 0 0 0 -11 14 -11 14 -12 14 -13 13 -13 13 -13 13 -13 12 -13 12 -14 12 -14 11 -14 10 -14 10 -14 10 -14 10 -14 10 -14 10 -13 10 -13 9 -13 9 -13 9 -13 9 -13 9 -12 9 -12 8 -12 9 -12 9 0 0 -11 9 -11 9 -11 9 -11 9 -10 9 -10 10 -10 10 -10 10 -9 10 -9 10 -10 10 -9 11 -9 11 -9 11 -8 11 -8 11 -8 11 -8 12 -7 12 -7 12 -7 13 -7 12 -7 12 -7 12 -7 12 -6 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-52,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,170190140,0,110,0,0,170.374,384,[110 96 6 0 0 0 0 0 0 0 0 0 -18 5 -18 4 -19 4 -19 3 -19 3 -18 3 -18 2 -18 2 -19 1 -18 1 -18 0 -18 0 -18 0 -18 0 -18 0 -17 0 -17 0 -17 0 -17 0 -16 0 -16 0 -17 0 -16 0 -16 0 -16 0 -16 0 0 0 -15 1 -15 1 -15 1 -15 2 -15 1 -15 2 -15 2 -15 2 -14 3 -14 3 -15 3 -14 4 -14 4 -14 4 -14 4 -14 5 -14 5 -14 5 -14 5 -14 6 -14 6 -14 6 -14 6 -14 6 -14 7 -13 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-52,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,171192649,0,110,0,0,171.376,384,[110 96 6 0 0 0 0 0 0 0 0 0 -18 6 -18 5 -18 5 -18 4 -19 4 -18 3 -18 3 -18 2 -18 2 -18 2 -18 1 -18 1 -18 1 -18 1 -18 1 -17 1 -17 0 -17 1 -17 1 -17 1 -17 1 -16 1 -16 1 -16 1 -16 1 -16 1 0 0 -15 2 -15 2 -15 2 -15 2 -15 3 -15 3 -15 3 -15 3 -14 4 -14 4 -14 4 -14 4 -14 4 -14 5 -14 5 -14 5 -13 6 -13 6 -13 6 -13 6 -13 7 -13 7 -13 7 -13 7 -13 8 -13 8 0 0 0 0 0 0 0 0 0 0 ]
